1948 2010
1997    3.560    3.150    1.990    2.310    2.120    2.380    2.260    2.520    3.380    3.140    2.690    1.920
1998    2.410    2.850    2.860    2.520    2.770    4.400    4.840    4.710    4.280    4.210    3.740    2.980
1999    3.160    3.240    2.090    3.110    3.710    3.530    3.600    3.510   -0.180   -0.970   -1.960   -2.410
2000   -2.120   -1.570   -1.600   -2.120   -1.970   -2.310   -2.820   -2.430   -1.880   -1.350   -1.380   -1.460
2001   -1.920   -1.920   -2.330   -1.600   -2.200   -2.580   -2.830   -2.830   -3.280   -3.290   -2.270   -2.000
2002   -2.230   -2.690   -2.320   -2.310   -2.400   -2.800   -3.150   -3.810   -2.750   -2.300   -2.300   -2.660
2003   -3.320   -3.610   -3.760   -3.700   -3.140   -2.490   -2.680   -2.680   -2.800   -3.410    0.370    1.040
2004    0.910    1.200   -0.930   -0.930   -0.950   -0.780   -0.750   -0.810   -0.880    1.860    2.080    2.230
2005    3.180    2.990    2.870    2.880    3.430    3.580    3.080    2.560    1.950    1.590    1.290    1.470
2006    2.030    1.750    2.560    2.490   -0.440   -0.730   -1.360   -1.470    0.650    1.050    1.000   -0.390
2007   -1.080   -1.070   -1.640   -2.180   -2.410   -2.600   -2.980   -3.000   -2.420   -2.090   -2.880    0.310
2008    1.150    1.980   -0.110   -0.450   -0.110   -0.160   -0.580   -1.150   -0.770   -1.140   -1.630   -1.580
2009   -1.460   -1.730    0.030    0.560    0.320    1.930    1.960   -0.240   -0.260   -0.060   -0.820   -1.100
2010   -1.720   -2.610   -3.200   -2.690   -1.610   -1.220   -1.050   -0.570   -1.080  -99.990  -99.990  -99.990
-999.99
 
 US Climate Division
      Palmer Drought Index Mean                       Jan to Dec
      Utah                
      Region  5 :Northern Mountains             
