1948 2010
1968    0.160    0.650    0.490    1.800    2.320    2.360   -0.300    0.330   -0.530   -0.950   -1.090   -1.150
1969    0.920    1.590    1.590    1.570    0.880    2.500    2.090    1.670    1.810    2.490   -0.050   -0.160
1970   -0.230   -0.540   -0.520   -0.330   -0.740    1.490    1.450   -0.590   -0.740   -0.550   -0.640   -0.820
1971   -0.960   -0.630   -1.140    0.550    1.250   -0.870   -1.540   -2.180   -2.270    1.440    1.150    1.510
1972   -0.390   -0.800   -1.800   -2.180   -2.580   -2.370   -2.890   -3.030    0.080    1.210    1.560    1.870
1973    1.860    1.720    2.300    3.040    3.490    4.340    5.050    4.680   -0.210   -0.600    0.600    0.510
1974    0.640   -0.320   -1.030   -1.240   -2.130   -2.690   -2.990   -3.630   -4.080   -3.440   -3.580   -3.760
1975   -3.370   -3.160    0.710    0.830    2.090    2.770    3.300   -0.490   -1.010   -1.180   -1.000   -1.380
1976   -1.770   -1.450   -1.210   -0.770   -0.710   -1.090   -1.650   -2.020   -1.890   -2.330   -2.670   -3.050
1977   -3.040   -2.990   -3.060   -3.420   -3.280   -4.180   -3.320   -2.710   -3.040   -3.280   -3.000   -3.020
1978    0.780    0.670    1.090    1.580    1.720   -0.280   -0.780   -0.520   -0.910   -1.520    1.140    1.350
1979    1.510    1.370    2.820    2.520    2.910    2.780    2.640    2.840    1.630    1.710    1.450    1.050
1980    1.970    2.370    2.230    1.870    2.630    2.100    1.780    1.800    2.390    2.350   -0.120   -0.660
1981   -1.080   -1.310   -1.310   -1.900   -1.740   -2.690   -3.090   -3.240    0.160    2.520    2.140    1.780
1982    1.850    1.420    1.730    1.370    1.500    1.160    1.340    1.560    3.600    3.300    3.590    3.280
1983    2.950    3.220    2.870    3.320    4.490    4.790    5.060    5.040    4.700    3.910    4.390    4.490
1984    3.830    3.480    3.240    3.240    2.660    3.080    3.780    3.560    3.270    3.260    2.790    2.960
1985    2.800   -0.350    0.340   -0.580   -0.710   -0.740    0.910   -0.940    0.920    0.820    1.150   -0.090
1986   -0.430   -0.390   -1.020    0.730    0.920    0.430    1.010    0.690    1.350    1.830   -0.400   -0.800
1987   -0.830   -0.640   -0.250   -0.870   -0.370   -1.090    1.120    1.770    0.800    0.880    1.200    1.090
1988    1.460   -0.390   -0.300   -0.040   -0.070   -0.630   -1.350   -1.730   -1.390   -2.270   -2.180   -2.080
1989   -2.220   -1.690   -2.070   -3.020   -3.710   -3.980   -4.270   -3.770   -3.500   -3.600   -3.710   -3.960
1990   -3.940   -3.130   -3.160   -3.650   -4.060   -3.790   -3.880   -4.260   -3.630   -3.080   -2.840   -2.650
1991   -2.720   -2.820   -2.640   -2.120   -2.220   -2.380   -2.630   -2.490   -2.020   -2.090   -1.800   -1.980
1992   -2.040   -1.800   -2.070   -3.160   -2.830   -3.130    0.710   -0.270   -0.610   -0.630   -0.660    0.030
1993    0.720    1.170    2.230    2.230    2.760    2.780    2.520    3.110    2.560    3.190    2.960   -0.490
1994   -0.900   -0.720   -1.490   -1.660   -2.430   -3.110   -3.740   -3.770    0.110    2.430    2.690    2.150
1995    1.960    1.740    0.960    1.190    3.360    4.140    4.380    4.290   -0.150   -0.860   -1.430   -1.840
1996   -1.230   -1.030   -1.320   -1.490   -1.350   -1.570   -1.750   -2.520    0.330    0.290    0.540    0.360
1997    1.270    1.380    0.760    1.720    2.100    2.480    2.300    3.780    5.840    4.990    4.790    4.040
1998    3.490    3.510    3.080    2.620    1.860    2.890    3.180    0.030   -0.310   -0.030   -0.060   -0.320
1999   -0.340   -0.570   -1.540    1.220    1.600    0.910    0.640    1.320    1.510   -0.920   -1.520   -1.830
2000   -1.790   -1.340   -1.610   -1.890   -2.650   -3.140   -3.920   -3.950   -2.900   -2.070   -1.910   -2.210
2001   -2.020   -1.620   -2.110   -1.960   -2.390   -3.050   -2.980   -3.130   -3.500   -3.780   -3.380   -3.380
2002   -3.580   -3.780   -3.600   -4.120   -5.090   -5.810   -6.300   -6.480   -4.470   -3.670   -2.990   -2.820
2003   -2.840   -2.210   -2.020   -2.150   -2.030   -1.510   -2.330   -2.700   -3.100   -3.690   -2.810   -2.120
2004   -2.290   -1.740   -2.720   -2.880   -3.440   -3.290   -3.570   -3.730    0.600    2.420    2.930    2.590
2005    3.680    3.680    3.440    3.330    3.720    4.290    3.950    3.450    3.790   -0.160   -0.270   -0.740
2006   -0.590   -1.060   -0.430   -0.690   -1.510   -2.070   -2.250   -2.250    0.690    2.560   -0.070   -0.190
2007   -0.110   -0.210   -1.050   -1.760   -1.910   -2.530   -3.050   -3.290   -2.450   -2.580   -2.890    1.260
2008    1.170    1.720    1.870    1.680    1.790    2.300   -0.050   -0.340   -0.100   -0.470   -0.790   -0.540
2009   -0.330   -0.620   -1.210   -0.910   -1.150   -0.600   -1.120   -1.510   -1.490   -1.660   -1.870   -1.410
2010   -1.250   -1.480   -1.720   -1.490   -1.470   -1.480   -1.780   -1.490   -2.060  -99.990  -99.990  -99.990
-999.99
 
 US Climate Division
      Palmer Drought Index Mean                       Jan to Dec
      Utah                
      Region  6 :Uinta Basin                    
