id, shefpc, obsdate, val, qual, 
NVRN5,QCMPBZZ,1994-01-01,13.541508,,
NVRN5,QCMPBZZ,1993-12-01,16.673075,,
NVRN5,QCMPBZZ,1993-11-01,23.869286,,
NVRN5,QCMPBZZ,1993-10-01,27.521409,,
NVRN5,QCMPBZZ,1993-09-01,62.40127,,
NVRN5,QCMPBZZ,1993-08-01,75.205317,,
NVRN5,QCMPBZZ,1993-07-01,75.368075,A,
NVRN5,QCMPBZZ,1993-06-01,357.259881,A,
NVRN5,QCMPBZZ,1993-05-01,443.188353,A,
NVRN5,QCMPBZZ,1993-04-01,260.025476,A,
NVRN5,QCMPBZZ,1993-03-01,182.317897,,
NVRN5,QCMPBZZ,1993-02-01,38.218254,,
NVRN5,QCMPBZZ,1993-01-01,25.04004,,
NVRN5,QCMPBZZ,1992-12-01,17.677579,,
NVRN5,QCMPBZZ,1992-11-01,17.947758,,
NVRN5,QCMPBZZ,1992-10-01,13.118849,,
NVRN5,QCMPBZZ,1992-09-01,31.987242,,
NVRN5,QCMPBZZ,1992-08-01,53.063651,,
NVRN5,QCMPBZZ,1992-07-01,63.502302,A,
NVRN5,QCMPBZZ,1992-06-01,206.962718,A,
NVRN5,QCMPBZZ,1992-05-01,317.080774,A,
NVRN5,QCMPBZZ,1992-04-01,216.370853,A,
NVRN5,QCMPBZZ,1992-03-01,86.713829,,
NVRN5,QCMPBZZ,1992-02-01,36.681528,,
NVRN5,QCMPBZZ,1992-01-01,21.190456,,
NVRN5,QCMPBZZ,1991-12-01,30.785734,,
NVRN5,QCMPBZZ,1991-11-01,34.202837,,
NVRN5,QCMPBZZ,1991-10-01,10.678651,,
NVRN5,QCMPBZZ,1991-09-01,83.798353,,
NVRN5,QCMPBZZ,1991-08-01,38.188313,,
NVRN5,QCMPBZZ,1991-07-01,34.660516,A,
NVRN5,QCMPBZZ,1991-06-01,187.327659,A,
NVRN5,QCMPBZZ,1991-05-01,259.429861,A,
NVRN5,QCMPBZZ,1991-04-01,198.900079,A,
NVRN5,QCMPBZZ,1991-03-01,63.06002,,
NVRN5,QCMPBZZ,1991-02-01,29.492321,,
NVRN5,QCMPBZZ,1991-01-01,23.783254,,
NVRN5,QCMPBZZ,1990-12-01,24.715893,,
NVRN5,QCMPBZZ,1990-11-01,42.697976,,
NVRN5,QCMPBZZ,1990-10-01,64.746964,,
NVRN5,QCMPBZZ,1990-09-01,40.331488,,
NVRN5,QCMPBZZ,1990-08-01,35.172341,,
NVRN5,QCMPBZZ,1990-07-01,66.656508,A,
NVRN5,QCMPBZZ,1990-06-01,196.888036,A,
NVRN5,QCMPBZZ,1990-05-01,198.696865,A,
NVRN5,QCMPBZZ,1990-04-01,90.411429,A,
NVRN5,QCMPBZZ,1990-03-01,28.965694,,
NVRN5,QCMPBZZ,1990-02-01,10.987103,,
NVRN5,QCMPBZZ,1990-01-01,8.940317,,
NVRN5,QCMPBZZ,1989-12-01,6.961806,,
NVRN5,QCMPBZZ,1989-11-01,9.966329,,
NVRN5,QCMPBZZ,1989-10-01,29.366448,,
NVRN5,QCMPBZZ,1989-09-01,9.988274,,
NVRN5,QCMPBZZ,1989-08-01,21.253472,,
NVRN5,QCMPBZZ,1989-07-01,15.742361,A,
NVRN5,QCMPBZZ,1989-06-01,93.132857,A,
NVRN5,QCMPBZZ,1989-05-01,169.93377,A,
NVRN5,QCMPBZZ,1989-04-01,191.471409,A,
NVRN5,QCMPBZZ,1989-03-01,137.333671,,
NVRN5,QCMPBZZ,1989-02-01,27.45871,,
NVRN5,QCMPBZZ,1989-01-01,17.269762,,
